Termid,Regd No,Course,Grade,CA_100,MTT_50,ETT_100,ETP_100,Course_Att,MHRDName,CA_1,CA_2,CA_3,CA_4,Height,Weight,ScholarType,Direction,Gender,Medium,CourseType,ProgramType
218192,12685776,KHZ28,B+,55,35,63,,95,Bachelor of Technology in Computer Science and Engineering (Cyber Security),37,6,2,10,157,63,Hostler,South,Male,Hindi,Theory,UG
218192,12685776,KHZ391,A+,97,,,78,91,Bachelor of Technology in Computer Science and Engineering (Cyber Security),13,72,9,3,157,63,Hostler,South,Male,Hindi,Theory,UG
218192,12685776,KHZ51,A,72,40,68,,92,Bachelor of Technology in Computer Science and Engineering (Cyber Security),59,6,2,5,157,63,Hostler,South,Male,Hindi,Theory,UG
218192,12685776,KHZ52,A,86,,,69,86,Bachelor of Technology in Computer Science and Engineering (Cyber Security),50,8,4,24,157,63,Hostler,South,Male,Hindi,Theory,UG
218192,12685776,KHZ53,A+,100,37,76,,91,Bachelor of Technology in Computer Science and Engineering (Cyber Security),71,15,8,6,157,63,Hostler,South,Male,Hindi,Theory,UG
218192,12685776,KHZ54,A,89,28,78,,93,Bachelor of Technology in Computer Science and Engineering (Cyber Security),72,0,3,14,157,63,Hostler,South,Male,Hindi,Theory,UG
218192,12685776,KHZ55,B+,58,,,85,89,Bachelor of Technology in Computer Science and Engineering (Cyber Security),2,53,1,2,157,63,Hostler,South,Male,Hindi,Theory,UG
218192,12685776,KHZ56,A,79,35,56,,90,Bachelor of Technology in Computer Science and Engineering (Cyber Security),66,0,13,0,157,63,Hostler,South,Male,Hindi,Theory,UG
218192,12685776,KHZ57,O,80,40,85,,91,Bachelor of Technology in Computer Science and Engineering (Cyber Security),76,0,4,0,157,63,Hostler,South,Male,Hindi,Theory,UG
218192,12685776,KHZ58,A+,79,44,66,,91,Bachelor of Technology in Computer Science and Engineering (Cyber Security),56,18,1,4,157,63,Hostler,South,Male,Hindi,Theory,UG
218192,13070776,KHZ28,B+,49,33,80,,85,Bachelor of Technology in Computer Science and Engineering (Cyber Security),33,15,1,0,160,87,Day Scholar,West,Female,Hindi,Theory,UG
218192,13070776,KHZ391,C,49,,,57,66,Bachelor of Technology in Computer Science and Engineering (Cyber Security),2,11,5,31,160,87,Day Scholar,West,Female,Hindi,Theory,UG
218192,13070776,KHZ51,A,69,33,72,,83,Bachelor of Technology in Computer Science and Engineering (Cyber Security),49,15,3,2,160,87,Day Scholar,West,Female,Hindi,Theory,UG
218192,13070776,KHZ52,A,94,,,77,63,Bachelor of Technology in Computer Science and Engineering (Cyber Security),44,20,10,20,160,87,Day Scholar,West,Female,Hindi,Theory,UG
218192,13070776,KHZ53,B+,60,34,70,,85,Bachelor of Technology in Computer Science and Engineering (Cyber Security),4,0,7,49,160,87,Day Scholar,West,Female,Hindi,Theory,UG
218192,13070776,KHZ54,C,57,28,46,,68,Bachelor of Technology in Computer Science and Engineering (Cyber Security),26,25,6,0,160,87,Day Scholar,West,Female,Hindi,Theory,UG
218192,13070776,KHZ55,B+,74,,,63,82,Bachelor of Technology in Computer Science and Engineering (Cyber Security),47,17,8,2,160,87,Day Scholar,West,Female,Hindi,Theory,UG
218192,13070776,KHZ56,B,77,18,45,,77,Bachelor of Technology in Computer Science and Engineering (Cyber Security),72,3,1,1,160,87,Day Scholar,West,Female,Hindi,Theory,UG
218192,13070776,KHZ57,A,79,27,79,,78,Bachelor of Technology in Computer Science and Engineering (Cyber Security),1,15,9,54,160,87,Day Scholar,West,Female,Hindi,Theory,UG
218192,13070776,KHZ58,B+,37,44,62,,78,Bachelor of Technology in Computer Science and Engineering (Cyber Security),9,11,15,2,160,87,Day Scholar,West,Female,Hindi,Theory,UG
218192,13214776,KHZ28,B,43,27,49,,85,Bachelor of Technology in Computer Science and Engineering (Cyber Security),32,6,4,1,151,86,Hostler,West,Male,English,Theory,UG
218192,13214776,KHZ51,E,42,23,23,,77,Bachelor of Technology in Computer Science and Engineering (Cyber Security),2,16,9,15,151,86,Hostler,West,Male,English,Theory,UG
218192,13214776,KHZ52,B,74,,,50,85,Bachelor of Technology in Computer Science and Engineering (Cyber Security),47,6,5,16,151,86,Hostler,West,Male,English,Theory,UG
218192,13214776,KHZ53,E,0,8,13,,82,Bachelor of Technology in Computer Science and Engineering (Cyber Security),0,0,0,0,151,86,Hostler,West,Male,English,Theory,UG
218192,13214776,KHZ54,B,45,35,60,,80,Bachelor of Technology in Computer Science and Engineering (Cyber Security),30,4,4,7,151,86,Hostler,West,Male,English,Theory,UG
218192,13214776,KHZ55,E,57,,,13,85,Bachelor of Technology in Computer Science and Engineering (Cyber Security),39,13,5,0,151,86,Hostler,West,Male,English,Theory,UG
218192,13214776,KHZ56,B,54,33,43,,79,Bachelor of Technology in Computer Science and Engineering (Cyber Security),54,0,0,0,151,86,Hostler,West,Male,English,Theory,UG
218192,13214776,KHZ57,E,10,7,25,,79,Bachelor of Technology in Computer Science and Engineering (Cyber Security),9,1,0,0,151,86,Hostler,West,Male,English,Theory,UG
218192,13214776,KHZ58,E,27,32,10,,76,Bachelor of Technology in Computer Science and Engineering (Cyber Security),16,11,0,0,151,86,Hostler,West,Male,English,Theory,UG
218192,13267776,KHZ28,B,62,29,69,,61,Bachelor of Technology in Computer Science and Engineering (Cyber Security),32,13,13,4,164,56,Hostler,East,Female,Regional,Theory,UG
218192,13267776,KHZ391,A,83,,,89,74,Bachelor of Technology in Computer Science and Engineering (Cyber Security),29,3,5,46,164,56,Hostler,East,Female,Regional,Theory,UG
218192,13267776,KHZ51,B,75,15,55,,69,Bachelor of Technology in Computer Science and Engineering (Cyber Security),25,23,1,26,164,56,Hostler,East,Female,Regional,Theory,UG
218192,13267776,KHZ52,A,94,,,73,83,Bachelor of Technology in Computer Science and Engineering (Cyber Security),58,36,0,0,164,56,Hostler,East,Female,Regional,Theory,UG
218192,13267776,KHZ53,B,50,19,58,,83,Bachelor of Technology in Computer Science and Engineering (Cyber Security),31,16,1,2,164,56,Hostler,East,Female,Regional,Theory,UG
218192,13267776,KHZ54,C,57,25,35,,50,Bachelor of Technology in Computer Science and Engineering (Cyber Security),22,35,0,0,164,56,Hostler,East,Female,Regional,Theory,UG
218192,13267776,KHZ55,E,49,,,0,58,Bachelor of Technology in Computer Science and Engineering (Cyber Security),39,1,2,7,164,56,Hostler,East,Female,Regional,Theory,UG
218192,13267776,KHZ56,B+,70,19,53,,81,Bachelor of Technology in Computer Science and Engineering (Cyber Security),9,29,23,9,164,56,Hostler,East,Female,Regional,Theory,UG
218192,13267776,KHZ57,B+,72,35,56,,76,Bachelor of Technology in Computer Science and Engineering (Cyber Security),17,53,1,1,164,56,Hostler,East,Female,Regional,Theory,UG
218192,13267776,KHZ58,A,57,43,65,,85,Bachelor of Technology in Computer Science and Engineering (Cyber Security),47,3,4,3,164,56,Hostler,East,Female,Regional,Theory,UG
218192,13945776,KHZ28,A,77,32,67,,88,Bachelor of Technology in Computer Science and Engineering (Cyber Security),77,0,0,0,161,54,Day Scholar,South,Female,Hindi,Theory,UG
218192,13945776,KHZ391,A,86,,,84,28,Bachelor of Technology in Computer Science and Engineering (Cyber Security),18,9,25,34,161,54,Day Scholar,South,Female,Hindi,Theory,UG
218192,13945776,KHZ51,B,24,27,68,,75,Bachelor of Technology in Computer Science and Engineering (Cyber Security),11,8,3,2,161,54,Day Scholar,South,Female,Hindi,Theory,UG
218192,13945776,KHZ52,A,84,,,78,97,Bachelor of Technology in Computer Science and Engineering (Cyber Security),8,56,17,3,161,54,Day Scholar,South,Female,Hindi,Theory,UG
218192,13945776,KHZ53,B,60,24,50,,82,Bachelor of Technology in Computer Science and Engineering (Cyber Security),43,10,2,5,161,54,Day Scholar,South,Female,Hindi,Theory,UG
218192,13945776,KHZ54,B,55,29,66,,79,Bachelor of Technology in Computer Science and Engineering (Cyber Security),34,10,7,4,161,54,Day Scholar,South,Female,Hindi,Theory,UG
218192,13945776,KHZ55,B,60,,,64,92,Bachelor of Technology in Computer Science and Engineering (Cyber Security),40,3,2,15,161,54,Day Scholar,South,Female,Hindi,Theory,UG
218192,13945776,KHZ56,A,74,25,62,,86,Bachelor of Technology in Computer Science and Engineering (Cyber Security),40,3,14,17,161,54,Day Scholar,South,Female,Hindi,Theory,UG
218192,13945776,KHZ57,A+,95,43,76,,87,Bachelor of Technology in Computer Science and Engineering (Cyber Security),3,69,15,8,161,54,Day Scholar,South,Female,Hindi,Theory,UG
218192,13945776,KHZ58,A,61,48,66,,76,Bachelor of Technology in Computer Science and Engineering (Cyber Security),58,3,0,0,161,54,Day Scholar,South,Female,Hindi,Theory,UG
218192,14031776,KHZ28,A+,74,39,74,,93,Bachelor of Technology in Computer Science and Engineering (Cyber Security),6,60,1,7,175,64,Hostler,West,Male,Hindi,Theory,UG
218192,14031776,KHZ391,A+,97,,,73,94,Bachelor of Technology in Computer Science and Engineering (Cyber Security),24,39,25,9,175,64,Hostler,West,Male,Hindi,Theory,UG
218192,14031776,KHZ51,A,99,25,66,,93,Bachelor of Technology in Computer Science and Engineering (Cyber Security),74,7,11,7,175,64,Hostler,West,Male,Hindi,Theory,UG
218192,14031776,KHZ52,A+,96,,,85,100,Bachelor of Technology in Computer Science and Engineering (Cyber Security),68,1,22,5,175,64,Hostler,West,Male,Hindi,Theory,UG
218192,14031776,KHZ53,B+,75,30,50,,99,Bachelor of Technology in Computer Science and Engineering (Cyber Security),39,21,6,9,175,64,Hostler,West,Male,Hindi,Theory,UG
218192,14031776,KHZ54,A,80,30,75,,91,Bachelor of Technology in Computer Science and Engineering (Cyber Security),26,51,0,3,175,64,Hostler,West,Male,Hindi,Theory,UG
218192,14031776,KHZ55,A+,90,,,88,94,Bachelor of Technology in Computer Science and Engineering (Cyber Security),52,17,0,21,175,64,Hostler,West,Male,Hindi,Theory,UG
218192,14031776,KHZ56,A,67,29,60,,93,Bachelor of Technology in Computer Science and Engineering (Cyber Security),51,0,9,7,175,64,Hostler,West,Male,Hindi,Theory,UG
218192,14031776,KHZ57,O,85,42,92,,93,Bachelor of Technology in Computer Science and Engineering (Cyber Security),21,29,32,3,175,64,Hostler,West,Male,Hindi,Theory,UG
218192,14031776,KHZ58,A+,47,38,88,,93,Bachelor of Technology in Computer Science and Engineering (Cyber Security),5,17,13,12,175,64,Hostler,West,Male,Hindi,Theory,UG
218192,14133776,KHZ28,A,59,36,71,,100,Bachelor of Technology in Computer Science and Engineering (Cyber Security),35,4,20,0,178,46,Hostler,West,Female,Regional,Theory,UG
218192,14133776,KHZ391,A+,89,,,82,93,Bachelor of Technology in Computer Science and Engineering (Cyber Security),88,1,0,0,178,46,Hostler,West,Female,Regional,Theory,UG
218192,14133776,KHZ51,F,0,0,0,,89,Bachelor of Technology in Computer Science and Engineering (Cyber Security),0,0,0,0,178,46,Hostler,West,Female,Regional,Theory,UG
218192,14133776,KHZ52,A+,94,,,80,93,Bachelor of Technology in Computer Science and Engineering (Cyber Security),85,9,0,0,178,46,Hostler,West,Female,Regional,Theory,UG
218192,14133776,KHZ53,B+,50,34,73,,93,Bachelor of Technology in Computer Science and Engineering (Cyber Security),15,30,0,5,178,46,Hostler,West,Female,Regional,Theory,UG
218192,14133776,KHZ54,A,65,32,76,,95,Bachelor of Technology in Computer Science and Engineering (Cyber Security),54,6,1,4,178,46,Hostler,West,Female,Regional,Theory,UG
218192,14133776,KHZ55,B+,67,,,73,100,Bachelor of Technology in Computer Science and Engineering (Cyber Security),14,23,17,13,178,46,Hostler,West,Female,Regional,Theory,UG
218192,14133776,KHZ56,A,82,29,55,,96,Bachelor of Technology in Computer Science and Engineering (Cyber Security),46,5,17,14,178,46,Hostler,West,Female,Regional,Theory,UG
218192,14133776,KHZ57,O,89,38,89,,93,Bachelor of Technology in Computer Science and Engineering (Cyber Security),14,10,13,52,178,46,Hostler,West,Female,Regional,Theory,UG
218192,14133776,KHZ58,A+,81,34,63,,93,Bachelor of Technology in Computer Science and Engineering (Cyber Security),47,21,2,11,178,46,Hostler,West,Female,Regional,Theory,UG
218192,14584776,KHZ28,A,70,37,80,,81,Bachelor of Technology in Computer Science and Engineering (Cyber Security),61,1,0,8,171,45,Hostler,East,Female,Regional,Theory,UG
218192,14584776,KHZ391,A,82,,,79,65,Bachelor of Technology in Computer Science and Engineering (Cyber Security),81,1,0,0,171,45,Hostler,East,Female,Regional,Theory,UG
218192,14584776,KHZ51,B,40,33,63,,59,Bachelor of Technology in Computer Science and Engineering (Cyber Security),24,4,3,9,171,45,Hostler,East,Female,Regional,Theory,UG
218192,14584776,KHZ52,B+,88,,,45,91,Bachelor of Technology in Computer Science and Engineering (Cyber Security),9,4,32,43,171,45,Hostler,East,Female,Regional,Theory,UG
218192,14584776,KHZ53,B+,90,32,39,,82,Bachelor of Technology in Computer Science and Engineering (Cyber Security),32,8,47,3,171,45,Hostler,East,Female,Regional,Theory,UG
218192,14584776,KHZ54,B,55,28,65,,68,Bachelor of Technology in Computer Science and Engineering (Cyber Security),33,19,1,2,171,45,Hostler,East,Female,Regional,Theory,UG
218192,14584776,KHZ55,B,57,,,72,81,Bachelor of Technology in Computer Science and Engineering (Cyber Security),56,0,0,1,171,45,Hostler,East,Female,Regional,Theory,UG
218192,14584776,KHZ56,B+,82,19,59,,76,Bachelor of Technology in Computer Science and Engineering (Cyber Security),6,51,23,2,171,45,Hostler,East,Female,Regional,Theory,UG
218192,14584776,KHZ57,B,34,29,52,,81,Bachelor of Technology in Computer Science and Engineering (Cyber Security),15,9,8,2,171,45,Hostler,East,Female,Regional,Theory,UG
218192,14584776,KHZ58,D,23,40,35,,74,Bachelor of Technology in Computer Science and Engineering (Cyber Security),6,0,16,1,171,45,Hostler,East,Female,Regional,Theory,UG
218192,14890776,KHZ28,E,74,37,0,,88,Bachelor of Technology in Computer Science and Engineering (Cyber Security),27,12,27,8,151,86,Day Scholar,North,Female,Regional,Theory,UG
218192,14890776,KHZ391,A,79,,,75,81,Bachelor of Technology in Computer Science and Engineering (Cyber Security),44,29,4,2,151,86,Day Scholar,North,Female,Regional,Theory,UG
218192,14890776,KHZ51,C,59,15,39,,79,Bachelor of Technology in Computer Science and Engineering (Cyber Security),33,9,17,0,151,86,Day Scholar,North,Female,Regional,Theory,UG
218192,14890776,KHZ52,B,77,,,43,92,Bachelor of Technology in Computer Science and Engineering (Cyber Security),31,46,0,0,151,86,Day Scholar,North,Female,Regional,Theory,UG
218192,14890776,KHZ53,E,30,17,39,,81,Bachelor of Technology in Computer Science and Engineering (Cyber Security),20,7,0,3,151,86,Day Scholar,North,Female,Regional,Theory,UG
218192,14890776,KHZ54,B,60,19,52,,90,Bachelor of Technology in Computer Science and Engineering (Cyber Security),38,9,6,7,151,86,Day Scholar,North,Female,Regional,Theory,UG
218192,14890776,KHZ55,B+,72,,,63,100,Bachelor of Technology in Computer Science and Engineering (Cyber Security),29,14,28,1,151,86,Day Scholar,North,Female,Regional,Theory,UG
218192,14890776,KHZ56,B,77,19,38,,83,Bachelor of Technology in Computer Science and Engineering (Cyber Security),27,9,15,26,151,86,Day Scholar,North,Female,Regional,Theory,UG
218192,14890776,KHZ57,A,55,32,75,,83,Bachelor of Technology in Computer Science and Engineering (Cyber Security),22,29,2,2,151,86,Day Scholar,North,Female,Regional,Theory,UG
218192,14890776,KHZ58,C,40,37,35,,80,Bachelor of Technology in Computer Science and Engineering (Cyber Security),2,20,11,7,151,86,Day Scholar,North,Female,Regional,Theory,UG
218192,14910776,KHZ28,B+,46,31,66,,86,Bachelor of Technology in Computer Science and Engineering (Cyber Security),32,4,2,8,158,53,Day Scholar,North,Male,Hindi,Theory,UG
218192,14910776,KHZ391,A,80,,,80,50,Bachelor of Technology in Computer Science and Engineering (Cyber Security),78,1,0,1,158,53,Day Scholar,North,Male,Hindi,Theory,UG
218192,14910776,KHZ51,B+,72,29,59,,90,Bachelor of Technology in Computer Science and Engineering (Cyber Security),21,12,36,3,158,53,Day Scholar,North,Male,Hindi,Theory,UG
218192,14910776,KHZ52,B+,69,,,75,84,Bachelor of Technology in Computer Science and Engineering (Cyber Security),33,31,4,1,158,53,Day Scholar,North,Male,Hindi,Theory,UG
218192,14910776,KHZ53,A,90,34,69,,88,Bachelor of Technology in Computer Science and Engineering (Cyber Security),13,11,14,52,158,53,Day Scholar,North,Male,Hindi,Theory,UG
218192,14910776,KHZ54,B,80,14,56,,83,Bachelor of Technology in Computer Science and Engineering (Cyber Security),63,2,14,1,158,53,Day Scholar,North,Male,Hindi,Theory,UG
218192,14910776,KHZ55,B+,85,,,63,82,Bachelor of Technology in Computer Science and Engineering (Cyber Security),62,15,2,6,158,53,Day Scholar,North,Male,Hindi,Theory,UG
218192,14910776,KHZ56,B,64,27,46,,83,Bachelor of Technology in Computer Science and Engineering (Cyber Security),50,5,1,8,158,53,Day Scholar,North,Male,Hindi,Theory,UG
218192,14910776,KHZ57,O,92,40,92,,89,Bachelor of Technology in Computer Science and Engineering (Cyber Security),6,62,9,15,158,53,Day Scholar,North,Male,Hindi,Theory,UG
218192,14910776,KHZ58,B+,67,35,48,,89,Bachelor of Technology in Computer Science and Engineering (Cyber Security),31,30,0,6,158,53,Day Scholar,North,Male,Hindi,Theory,UG
118192,15255776,KHZ144,A+,84,,,82,94,Bachelor of Technology in Computer Science and Engineering (Cyber Security),31,49,1,3,177,94,Hostler,West,Male,Regional,Theory,UG
118192,15255776,KHZ145,A+,85,32,80,,99,Bachelor of Technology in Computer Science and Engineering (Cyber Security),81,4,0,0,177,94,Hostler,West,Male,Regional,Theory,UG
118192,15255776,KHZ20,A+,76,38,90,,93,Bachelor of Technology in Computer Science and Engineering (Cyber Security),44,32,0,0,177,94,Hostler,West,Male,Regional,Theory,UG
118192,15255776,KHZ312,A,77,40,63,,92,Bachelor of Technology in Computer Science and Engineering (Cyber Security),7,43,0,27,177,94,Hostler,West,Male,Regional,Theory,UG
